Gene,Late RPCs,Photoreceptor Precursor,RGC,Early RPCs,Amacrine,Muller Glia,Horizontal,Bipolar,Photoreceptor
nkiras2,0.061042945,0.067584481,0.076086957,0.102329831,0.057998484,0.038116592,0.046296296,0.045220966,0.065719361
dnajc7,0.087218814,0.058823529,0.158385093,0.24166286,0.10045489,0.058295964,0.090277778,0.055498458,0.060390764
ttc25,0.000920245,0,0.001552795,0.001065936,0.000379075,0.002242152,0,0,0
cnp,0.237730061,0.063829787,0.401397516,0.391655246,0.160348749,0.024663677,0.027777778,0.041623844,0.007104796
aclya,0.058691207,0.041301627,0.083074534,0.106289021,0.06974981,0.141255605,0.0625,0.031860226,0.071047957
si:ch73-141c7.1,0.009713701,0.025031289,0.010869565,0.04172377,0.007960576,0.006726457,0.016203704,0.013874615,0.337477798
hsd17b1,0.000102249,0,0,0,0.000379075,0.002242152,0,0,0
mettl26,0.006543967,0.003754693,0.01242236,0.048423938,0.005686126,0.022421525,0.006944444,0.002055498,0.008880995
ankrd40,0.033844581,0.032540676,0.058229814,0.056951424,0.050796058,0.080717489,0.050925926,0.02004111,0.074600355
wfikkn2a,0,0,0,0.000152277,0,0.004484305,0,0,0
tob1a,0.153476483,0.270337922,0.442546584,0.181361352,0.33510235,0.630044843,0.469907407,0.230729702,0.703374778
BX649434.3,0.00593047,0.003754693,0.005434783,0.010507081,0.0030326,0.004484305,0.006944444,0.001027749,0.005328597
spag9a,0.009304703,0,0.034161491,0.02284148,0.019332828,0.011210762,0.00462963,0.006166495,0.001776199
kdelr2a,0.143456033,0.093867334,0.121118012,0.353281559,0.105761941,0.14573991,0.092592593,0.041623844,0.071047957
si:ch211-139g16.8,0,0,0,0,0,0,0,0,0
rps2,0.999386503,1,0.992236025,1,0.985974223,0.966367713,0.956018519,0.968139774,0.936056838
ndufb10,0.447443763,0.374217772,0.443322981,0.698187909,0.422668688,0.428251121,0.351851852,0.255395683,0.545293073
GAA,0.000204499,0,0,0.001979595,0,0,0,0,0
tbc1d16,0.009713701,0.013767209,0.038819876,0.033044008,0.012130402,0.022421525,0.016203704,0.00668037,0.008880995
cbx4,0.033640082,0.037546934,0.151397516,0.110248211,0.076952237,0.031390135,0.041666667,0.016957862,0.039076377
cbx8a,0.032208589,0.040050063,0.069099379,0.070504035,0.050416983,0.062780269,0.092592593,0.055498458,0.076376554
aqp8b,0.000102249,0,0,0.000152277,0,0,0,0,0.001776199
arhgap17b,0.000715746,0,0,0.003197807,0.00075815,0,0,0,0
si:ch211-246e12.3,0,0,0,0,0,0,0,0,0
slc5a11,0,0,0,0.000152277,0,0,0,0,0
grid2ipa,0.000408998,0,0,0.001065936,0,0,0,0,0
e4f1,0.008895706,0.01126408,0.006987578,0.028780265,0.008718726,0.002242152,0.002314815,0.011819116,0.005328597
zgc:113333,0.014621677,0.02252816,0.00310559,0.036089539,0.004169826,0.013452915,0.013888889,0.002569373,0.010657194
narfl,0.039672802,0.036295369,0.024068323,0.070047206,0.018195603,0.02690583,0.013888889,0.015416238,0.028419183
hagh,0.012576687,0.077596996,0.072981366,0.092127303,0.051554208,0.116591928,0.141203704,0.05344296,0.280639432
fahd1,0.030981595,0.01126408,0.01552795,0.152124258,0.010614102,0.029147982,0.016203704,0.005652621,0.017761989
msrb1a,0.030470348,0.006257822,0.004658385,0.17222476,0.002653525,0.038116592,0.002314815,0.002055498,0.010657194
tnpo2,0.196319018,0.105131414,0.070652174,0.324196741,0.056861259,0.078475336,0.071759259,0.015930113,0.065719361
tmem104,0.013496933,0.006257822,0.013975155,0.014618547,0.008718726,0.013452915,0.006944444,0.007194245,0.007104796
si:ch211-198m1.1,0,0,0,0,0,0,0,0,0
grin2ca,0,0,0,0,0,0,0,0.002055498,0
rfx1a,0.002556237,0,0.005434783,0.001675042,0.001895375,0,0.002314815,0.002569373,0.003552398
rln3a,0.000408998,0.001251564,0,0.000152277,0,0,0,0,0
il12rb2l,0.003680982,0.005006258,0.000776398,0.010354804,0,0.00896861,0.002314815,0,0
smarca4a,0.462678937,0.311639549,0.510093168,0.629358916,0.426838514,0.139013453,0.270833333,0.347893114,0.161634103
ldlra,0.006441718,0.008760951,0.004658385,0.001827318,0.002653525,0.078475336,0.002314815,0.002569373,0.001776199
kri1,0.140695297,0.116395494,0.055900621,0.510430943,0.060652009,0.033632287,0.037037037,0.036485098,0.042628774
spc24,0.294171779,0.125156446,0.035714286,0.580630425,0.042077331,0.01793722,0.060185185,0.021582734,0.007104796
s1pr5a,0.003169734,0.001251564,0,0.011116187,0,0.004484305,0,0.000513875,0.003552398
zgc:123297,0.000511247,0,0,0.000152277,0,0,0.002314815,0,0
pde6ga,0.000102249,0,0.002329193,0,0.000379075,0.002242152,0.006944444,0.002055498,0.035523979
CU571315.1,0.000204499,0,0,0.000152277,0,0,0,0,0
CU571315.3,0,0,0,0,0,0,0,0,0
CU571315.2,0,0,0,0,0,0,0,0,0
zgc:163079,0.000102249,0,0,0.000304553,0,0,0,0,0
rprml,0.001431493,0,0,0.001065936,0.000379075,0,0,0,0
itgb3a,0,0,0,0,0.00075815,0,0,0,0
mettl2a,0.102351738,0.042553191,0.048913043,0.312014619,0.056103108,0.006726457,0.023148148,0.02004111,0.024866785
tlk2,0.055316973,0.038798498,0.083074534,0.096847876,0.06671721,0.033632287,0.05787037,0.048818088,0.031971581
mrc2,0.000408998,0,0,0.001370489,0.00075815,0,0,0,0.001776199
rnd2,0.01196319,0.003754693,0.00621118,0.009441145,0.009855951,0.004484305,0.006944444,0.003083248,0.003552398
vat1,0.089570552,0.030037547,0.258540373,0.056799147,0.108415466,0.466367713,0.303240741,0.017471737,0.031971581
asb16,0.000204499,0,0,0.00045683,0.001137225,0,0.002314815,0,0
tmub2,0.00593047,0.018773467,0.010093168,0.007004721,0.006065201,0.015695067,0.011574074,0.003083248,0.026642984
atxn7l3,0.00204499,0,0.010093168,0.002588701,0.008718726,0,0,0.002569373,0.001776199
ubtf,0.285480573,0.265331665,0.416925466,0.462159281,0.343442002,0.152466368,0.347222222,0.237923947,0.262877442
slc4a1a,0.001738241,0.002503129,0.000776398,0.00045683,0.0030326,0,0,0.001027749,0
selenow2b,0.002965235,0.003754693,0.004658385,0.003045531,0.0015163,0.004484305,0,0.001541624,0.003552398
selenow2a,0.271370143,0.257822278,0.208074534,0.370184255,0.192570129,0.168161435,0.097222222,0.132579651,0.246891652
ngfra,0.003067485,0.001251564,0.041149068,0.000609106,0.007581501,0.002242152,0,0.000513875,0
nxph3,0,0,0,0,0,0,0,0,0
spop,0.061042945,0.07008761,0.110248447,0.098370641,0.083017437,0.035874439,0.05787037,0.058067831,0.065719361
ndufa4l,0.74805726,0.817271589,0.77173913,0.949291914,0.762319939,0.542600897,0.694444444,0.644398767,0.953818828
slc35b1,0.076993865,0.121401752,0.059782609,0.110400487,0.044730857,0.065022422,0.053240741,0.043679342,0.076376554
fam117aa,0.062985685,0.026282854,0.014751553,0.202832344,0.018953753,0.022421525,0,0.011819116,0.010657194
rundc3aa,0.000204499,0,0.003881988,0.00045683,0.001895375,0.004484305,0,0.000513875,0
tlcd3ba,0.062576687,0.122653317,0.104813665,0.045073854,0.053449583,0.042600897,0.048611111,0.088386434,0.238010657
nlk1,0.244785276,0.294117647,0.357142857,0.265722552,0.315390447,0.139013453,0.293981481,0.331963001,0.264653641
maza,0.013803681,0.023779725,0.063664596,0.016598142,0.046247157,0.031390135,0.037037037,0.028263104,0.019538188
cdipt,0.029141104,0.11514393,0.185559006,0.084513476,0.128506444,0.100896861,0.078703704,0.085817061,0.222024867
taok2a,0.077811861,0.040050063,0.079192547,0.100654789,0.042835481,0.038116592,0.053240741,0.025179856,0.06749556
zgc:123295,0.000613497,0,0.000776398,0.000761383,0,0.002242152,0.002314815,0,0
zgc:112038,0.000408998,0,0,0.000304553,0.000379075,0,0,0,0
zgc:153968,0,0,0,0,0,0,0,0,0
tcap,0.002147239,0.013767209,0.013975155,0.001218212,0.004169826,0,0.00462963,0.004110997,0.010657194
syngr1a,0.001635992,0.078848561,0.055900621,0.006547891,0.043214556,0.011210762,0.011574074,0.015930113,0.11722913
fam171a2a,0.050817996,0.046307885,0.033385093,0.098827471,0.047763457,0.118834081,0.078703704,0.068859198,0.021314387
itga2b,0.000102249,0,0,0,0,0,0,0,0.001776199
CT573446.1,0,0,0,0,0,0,0,0,0
crhr1,0.001738241,0.030037547,0.031055901,0.000761383,0.025398029,0.013452915,0.05787037,0.015930113,0.012433393
BX547992.1,0.000511247,0.001251564,0.001552795,0.004416019,0.00075815,0,0,0.001027749,0.001776199
cdc27,0.084355828,0.075093867,0.066770186,0.159128978,0.046247157,0.020179372,0.037037037,0.016443988,0.028419183
kansl1b,0.076278119,0.100125156,0.107142857,0.136592051,0.054207733,0.067264574,0.087962963,0.057040082,0.071047957
maptb,0.028834356,0.005006258,0.335403727,0.005481955,0.108794541,0.020179372,0.018518519,0.008221994,0.001776199
myl4,0.001635992,0.001251564,0.002329193,0.000609106,0.001895375,0,0,0.001027749,0
scn4ab,0.001329243,0,0,0.00045683,0.001137225,0.002242152,0,0.000513875,0.001776199
gh1,0.000102249,0,0,0,0,0,0,0,0
ifnphi3,0.003885481,0.001251564,0,0.004263743,0.00075815,0,0,0,0
zgc:103564,0.006441718,0.001251564,0,0.004872849,0.00075815,0.002242152,0,0,0
ifnphi2,0,0,0,0,0,0,0,0,0
ifnphi1,0,0,0,0,0,0,0,0,0
arhgap27l,0.001635992,0,0.000776398,0.003654637,0.001137225,0,0,0,0.001776199
coa3b,0.006543967,0.012515645,0.022515528,0.020709609,0.015163002,0.011210762,0.037037037,0.011305242,0.010657194
wnk4b,0.000817996,0.002503129,0.000776398,0.001522765,0.00075815,0,0,0.000513875,0.014209591
tanc2a,0.061656442,0.052565707,0.057453416,0.02634384,0.052312358,0.00896861,0.006944444,0.011819116,0.019538188
cyb561,0.000204499,0,0,0.000152277,0,0,0,0,0
hdac5,0.003476483,0.01126408,0.024068323,0.006700168,0.015921152,0.00896861,0.034722222,0.005138746,0.035523979
lsm12a,0.230265849,0.157697121,0.170807453,0.302421197,0.146702047,0.085201794,0.081018519,0.07348407,0.090586146
si:ch211-237i5.4,0.000102249,0,0,0.000609106,0,0,0,0.000513875,0
nags,0.002658487,0.003754693,0,0.002131871,0.003411676,0,0.00462963,0.003597122,0.001776199
b4galnt2.2,0.000204499,0.001251564,0.000776398,0.000304553,0.000379075,0,0.002314815,0.000513875,0.001776199
b4galnt2.1,0,0,0,0,0,0,0,0,0
gngt2a,0.015337423,0.7359199,0.080745342,0.003350084,0.094010614,0.078475336,0.178240741,0.073997945,0.776198934
col1a1a,0.02597137,0.08135169,0.033385093,0.028475712,0.03297953,0.058295964,0.018518519,0.033915725,0.026642984
ppp1r9ba,0.048670757,0.026282854,0.094720497,0.055428658,0.06671721,0.044843049,0.150462963,0.041109969,0.111900533
rapgefl1,0.000306748,0,0.000776398,0.000152277,0,0,0,0.000513875,0
casc3,0.118200409,0.11514393,0.10326087,0.26054515,0.098559515,0.060538117,0.071759259,0.05344296,0.095914742
msl1a,0.016462168,0.017521902,0.010093168,0.035328156,0.012130402,0.00896861,0.006944444,0.005652621,0.005328597
si:dkey-225f5.5,0.000204499,0,0,0.000304553,0,0.002242152,0,0,0.001776199
nr1d1,0.002556237,0.006257822,0.010093168,0.009441145,0.005686126,0.022421525,0.011574074,0.004110997,0.019538188
si:dkey-225f5.4,0.133231084,0.085106383,0.016304348,0.249276686,0.018953753,0.006726457,0.037037037,0.011305242,0.003552398
igf2bp1,0.574437628,0.386733417,0.500776398,0.762448607,0.388551933,0.421524664,0.365740741,0.244604317,0.309058615
ube2z,0.064417178,0.051314143,0.039596273,0.069894929,0.045868082,0.056053812,0.064814815,0.02004111,0.040852575
atp5mc1,0.776278119,0.755944931,0.780279503,0.94243947,0.746398787,0.762331839,0.835648148,0.509249743,0.928952043
eve1,0.000102249,0,0,0.000304553,0,0,0,0,0
hoxb13a,0.000204499,0,0,0,0,0,0,0,0
hoxb10a,0.000408998,0,0,0,0,0,0,0,0
hoxb9a,0,0,0,0,0,0,0,0,0
hoxb8a,0.000306748,0,0.004658385,0.003045531,0,0,0,0,0
hoxb7a,0,0,0,0.000152277,0.000379075,0,0,0,0
hoxb3a,0.000613497,0,0.052018634,0.001218212,0.0015163,0,0,0.001027749,0
hoxb6a,0.000204499,0,0.00621118,0.000304553,0,0,0,0,0
hoxb5a,0.000306748,0,0.026397516,0.000913659,0.001137225,0,0,0,0
hoxb4a,0,0,0.002329193,0,0,0,0,0,0
hoxb2a,0.000306748,0,0.010869565,0.001218212,0,0,0,0.000513875,0
hoxb1a,0,0,0,0,0,0,0,0,0
cbx1a,0.356850716,0.19649562,0.326863354,0.718440688,0.252463988,0.17264574,0.18287037,0.125385406,0.131438721
nfe2l1a,0.001124744,0.006257822,0,0.003045531,0.000379075,0.004484305,0,0.000513875,0
copz2,0.007361963,0.083854819,0.057453416,0.010354804,0.035633055,0.033632287,0.064814815,0.030832477,0.314387211
si:ch211-246i5.5,0.00204499,0.001251564,0.007763975,0.004416019,0.0030326,0,0.002314815,0,0
prr15la,0.001431493,0,0.000776398,0.001218212,0.000379075,0.002242152,0.002314815,0,0
atf4b,0.447852761,0.578222778,0.665372671,0.633622659,0.553070508,0.544843049,0.699074074,0.471736896,0.571936057
si:dkey-110g7.8,0.007873211,0.002503129,0.002329193,0.010354804,0.0030326,0.013452915,0.002314815,0.003083248,0.003552398
adsl,0.087730061,0.037546934,0.029503106,0.298157454,0.037528431,0.058295964,0.025462963,0.011819116,0.023090586
zgc:123244,0.004601227,0.001251564,0.000776398,0.00045683,0.0015163,0,0,0.000513875,0
pdgfbb,0.003885481,0.002503129,0.004658385,0.01537993,0.010235027,0.002242152,0.020833333,0.002569373,0.001776199
pvalb6,0.002147239,0.016270338,0.126552795,0.001218212,0.217968158,0.062780269,0.076388889,0.011819116,0.042628774
csf2rb,0.000817996,0,0,0,0,0,0,0.000513875,0
baiap2l2a,0.000102249,0,0.000776398,0.000304553,0.00075815,0.002242152,0,0,0
cbx6b,0.005521472,0.005006258,0.014751553,0.00746155,0.006444276,0.002242152,0,0.00668037,0.001776199
nptxra,0.000204499,0,0.00931677,0.000152277,0.002653525,0,0.011574074,0.011305242,0
dnal4a,0.018507157,0.018773467,0.006987578,0.023907416,0.004927976,0.006726457,0.013888889,0.002569373,0.010657194
sp100.1,0.001124744,0,0.000776398,0.001370489,0.000379075,0.002242152,0.002314815,0.000513875,0
sp100.2,0.000102249,0,0,0.001522765,0,0,0,0,0
sp100.3,0.000511247,0,0.002329193,0.000609106,0,0,0,0,0
si:dkey-68o6.5,0.011860941,0.001251564,0.000776398,0.039135069,0.001137225,0,0,0,0
si:dkey-68o6.6,0.000408998,0,0,0.00045683,0,0,0,0,0
zgc:171506,0.000613497,0,0,0.001827318,0,0,0,0,0
si:dkey-68o6.8,0.000408998,0,0.000776398,0.001065936,0.000379075,0.002242152,0,0,0
zgc:113411,0.00194274,0,0.000776398,0.011725293,0,0,0.002314815,0.000513875,0
zmp:0000000912,0.000204499,0,0,0.001675042,0,0,0,0,0
BX569789.1,0.000102249,0,0,0.000304553,0,0,0.002314815,0,0
slc25a17,0.007361963,0.005006258,0.006987578,0.017359525,0.00227445,0.02690583,0,0.005138746,0.008880995
mrtfaa,0.000613497,0,0,0.001827318,0.000379075,0,0.00462963,0,0
CABZ01050944.1,0,0,0.001552795,0,0.00075815,0,0.013888889,0,0
desi1a,0.014314928,0.073842303,0.214285714,0.012943505,0.105003791,0.094170404,0.060185185,0.072970195,0.142095915
cbx7a,0.108895706,0.229036295,0.211956522,0.11862342,0.135329795,0.260089686,0.171296296,0.081192189,0.113676732
ep300b,0.112985685,0.050062578,0.178571429,0.153494746,0.109552691,0.056053812,0.092592593,0.096094553,0.047957371
xpnpep3,0.05194274,0.058823529,0.035714286,0.191716157,0.03525398,0.051569507,0.050925926,0.026207605,0.028419183
st13,0.401226994,0.524405507,0.407608696,0.688289935,0.401440485,0.248878924,0.256944444,0.221993834,0.390763766
rbx1,0.656339468,0.558197747,0.605590062,0.890513172,0.558756634,0.511210762,0.462962963,0.477389517,0.605683837
chadla,0.000306748,0,0,0.00045683,0,0,0,0,0
napsa,0.00204499,0.002503129,0.000776398,0.009593422,0.00075815,0.002242152,0,0.002055498,0
mief1,0.035173824,0.027534418,0.049689441,0.103852596,0.039044731,0.011210762,0.053240741,0.025693731,0.028419183
si:ch211-256m1.8,0.001124744,0.001251564,0.000776398,0.000913659,0.0015163,0.002242152,0,0.001027749,0
TST,0.050408998,0.041301627,0.01863354,0.168874676,0.015163002,0.096412556,0.00462963,0.004624872,0.026642984
il2rb,0.000102249,0,0.000776398,0,0.0015163,0,0,0,0
c1qtnf6a,0,0,0,0,0,0,0,0,0
mgat3a,0.000817996,0.001251564,0,0.000304553,0,0,0.002314815,0,0
ddx5,0.658793456,0.638297872,0.752329193,0.871021776,0.699014405,0.598654709,0.717592593,0.524152107,0.587921847
smurf2,0.030674847,0.025031289,0.033385093,0.054819552,0.018195603,0.013452915,0.037037037,0.02004111,0.01598579
kpna2,0.30807771,0.133917397,0.034937888,0.433074463,0.03449583,0.020179372,0.050925926,0.024665982,0.008880995
bptf,0.194785276,0.131414268,0.202639752,0.31064413,0.157316149,0.069506726,0.201388889,0.110996917,0.092362345
grb2b,0.125766871,0.151439299,0.219720497,0.106898127,0.116376042,0.15470852,0.219907407,0.224049332,0.046181172
mchr1b,0.001738241,0,0.003881988,0.00045683,0,0,0.002314815,0.001541624,0.001776199
usp43b,0.000306748,0,0.00310559,0.000152277,0.000379075,0,0,0,0
ntn1b,0.018507157,0,0.008540373,0.006700168,0,0.004484305,0.002314815,0,0
pik3r6b,0,0,0,0,0,0,0,0,0
mfsd6l,0.000102249,0,0,0,0,0,0,0,0
zgc:171844,0,0,0,0.000152277,0.000379075,0,0,0,0
tom1,0.012678937,0.057571965,0.049689441,0.037460027,0.037907506,0.183856502,0.060185185,0.03340185,0.21669627
gcat,0.06400818,0.02252816,0.01242236,0.274402315,0.012509477,0.029147982,0,0.005138746,0.030195382
mcm5,0.258895706,0.037546934,0.038043478,0.655245927,0.06899166,0.029147982,0.011574074,0.013874615,0.012433393
hmox1a,0.005214724,0.001251564,0.005434783,0.022232374,0.0030326,0.002242152,0.002314815,0.002055498,0.001776199
foxred2,0.004703476,0.001251564,0.006987578,0.006547891,0.005307051,0.002242152,0.00462963,0.000513875,0
ankrd54,0.127505112,0.060075094,0.135869565,0.181209076,0.103487491,0.033632287,0.087962963,0.036485098,0.01598579
hmgxb4a,0.020552147,0.02252816,0.054347826,0.014466271,0.028430629,0.00896861,0.013888889,0.019527235,0.003552398
si:dkeyp-69e1.8,0.000306748,0,0.000776398,0.003806913,0.00075815,0,0,0.001027749,0
atp2a1,0.001022495,0.003754693,0.002329193,0.000761383,0.001137225,0.002242152,0,0,0.003552398
zgc:162612,0.002965235,0.012515645,0.000776398,0.005329679,0.0015163,0.004484305,0.002314815,0.001541624,0
hsp70.1,0.429856851,0.633291615,0.317546584,0.059996954,0.274071266,0.589686099,0.324074074,0.211202467,0.728241563
hsp70.2,0.654192229,0.829787234,0.408385093,0.118166591,0.384003033,0.791479821,0.479166667,0.303186023,0.873889876
hsp70.3,0.788343558,0.891113892,0.474378882,0.240140094,0.448824867,0.860986547,0.592592593,0.34635149,0.927175844
rabep2,0.006952965,0.002503129,0.014751553,0.03471905,0.007581501,0.01793722,0.020833333,0.005138746,0.007104796
si:ch211-11k18.4,0.199182004,0.132665832,0.085403727,0.270443125,0.055344958,0.073991031,0.060185185,0.032887975,0.08348135
ypel3,0.146216769,0.138923655,0.156832298,0.140094411,0.13267627,0.150224215,0.344907407,0.183967112,0.040852575
gdpd3a,0.002862986,0.005006258,0.005434783,0.006852444,0.0030326,0.002242152,0,0.002055498,0.003552398
mapk3,0.026380368,0.032540676,0.065217391,0.074158672,0.036770281,0.035874439,0.016203704,0.027235355,0.028419183
nudt9,0.035378323,0.032540676,0.076086957,0.056494594,0.045868082,0.022421525,0.043981481,0.027235355,0.021314387
ppp4ca,0.064826176,0.018773467,0.056677019,0.191259327,0.06368461,0.024663677,0.043981481,0.042651593,0.007104796
atad5a,0.150306748,0.03379224,0.02173913,0.29084818,0.038286581,0.020179372,0.020833333,0.009249743,0.005328597
adap2,0.000102249,0,0.000776398,0.000913659,0,0,0,0,0
rhot1a,0.066462168,0.036295369,0.081521739,0.162022232,0.056861259,0.044843049,0.074074074,0.026207605,0.053285968
si:ch211-156b7.5,0.000306748,0,0,0.002436425,0,0,0.002314815,0.000513875,0
C3H17orf75,0.004498978,0.006257822,0.016304348,0.013095782,0.007960576,0.00896861,0.00462963,0.005138746,0.005328597
si:ch211-156b7.4,0.465439673,0.176470588,0.093167702,0.62433379,0.159590599,0.058295964,0.092592593,0.050359712,0.026642984
rps15a,0.999795501,0.998748436,0.98136646,1,0.973464746,0.970852018,0.893518519,0.935765673,0.911190053
xylt1,0.004907975,0.001251564,0.011645963,0.013400335,0.00227445,0.00896861,0.002314815,0.005652621,0
tmc5,0.000204499,0,0,0,0.000379075,0,0,0.000513875,0
rab40c,0.066257669,0.041301627,0.159937888,0.077356479,0.084912813,0.044843049,0.074074074,0.079136691,0.024866785
pigq,0.037014315,0.025031289,0.034937888,0.062585656,0.038665656,0.029147982,0.252314815,0.019013361,0.024866785
socs1a,0.013292434,0.002503129,0.003881988,0.020405056,0.001895375,0.053811659,0.00462963,0.000513875,0
clec16a,0.019222904,0.032540676,0.048913043,0.035784986,0.026535254,0.020179372,0.053240741,0.016957862,0.024866785
dexi,0.041104294,0.031289111,0.049689441,0.052230851,0.028809704,0.042600897,0.046296296,0.032374101,0.019538188
ciita,0.001329243,0.001251564,0,0.001827318,0.000379075,0,0.002314815,0.000513875,0
nubp1,0.053271984,0.021276596,0.01242236,0.130196437,0.012888552,0.00896861,0.016203704,0.007708119,0.005328597
emp2,0.008384458,0.007509387,0.000776398,0.017054972,0.0015163,0.004484305,0.002314815,0.001541624,0
atf7ip2,0.058384458,0.030037547,0.027950311,0.193695751,0.023123578,0.013452915,0.016203704,0.014388489,0.021314387
grin2aa,0.000715746,0.001251564,0.067546584,0.000152277,0.050796058,0.004484305,0.009259259,0.001541624,0.003552398
usp7,0.215746421,0.161451815,0.211180124,0.408710218,0.148976497,0.087443946,0.185185185,0.12024666,0.145648313
ptx4,0,0,0,0,0,0,0,0,0
si:ch211-157c3.4,0.007361963,0.005006258,0.011645963,0.03776458,0.009476876,0,0.009259259,0.009249743,0.010657194
clcn7,0.024539877,0.031289111,0.040372671,0.052383128,0.023881729,0.040358744,0.030092593,0.013874615,0.026642984
arhgdig,0.019325153,0.018773467,0.061335404,0.03121669,0.018195603,0.071748879,0.013888889,0.008735868,0.010657194
eci1,0.117382413,0.048811014,0.082298137,0.366986447,0.068612585,0.127802691,0.048611111,0.020554985,0.046181172
dnase1,0,0,0,0,0,0,0,0,0
nat15,0.004907975,0.006257822,0.00621118,0.006547891,0.003411676,0.002242152,0.011574074,0.003597122,0.001776199
carhsp1,0.103680982,0.030037547,0.039596273,0.355717984,0.034116755,0.356502242,0.032407407,0.014388489,0.028419183
abat,0.020756646,0.02252816,0.104037267,0.049794427,0.10121304,0.195067265,0.152777778,0.012332991,0.028419183
mettl22,0.000511247,0,0.001552795,0.000761383,0.000379075,0,0,0.000513875,0
TMEM114,0.000613497,0.001251564,0.001552795,0.000609106,0.005686126,0,0.002314815,0,0
rbfox1,0.007770961,0.021276596,0.406832298,0.001522765,0.354814253,0.02690583,0.0625,0.018499486,0.023090586
12-Sep,0.209713701,0.156445557,0.048136646,0.391350693,0.072403336,0.060538117,0.025462963,0.035457348,0.13321492
fbxl16,0.00603272,0.003754693,0.104813665,0.006091061,0.045489007,0.02690583,0.034722222,0.031860226,0.010657194
