Gene,Amacrine_spec,Bipolar_spec,Cone_spec,Cornea_spec,Horizontal_spec,Muller Glia_spec,RGC_spec,Rod_spec,RPE_spec,Microglia_spec
AL929536.6,0.999865736,1.0,0.999865736,0.999865736,0.999865736,0.999865736,0.999865736,0.999865736,0.999865736,0.999865736
AL929536.5,0.99959217,0.99959217,0.99959217,0.99959217,0.999671377,0.99959217,0.99959217,0.99959217,0.99959217,0.99959217
pcsk2,0.896278702,0.877215598,0.877215598,0.877215598,0.877215598,0.877215598,0.877215598,0.877215598,0.877215598,0.877215598
BFSP1,0.997722096,0.997722096,0.997722096,0.997722096,0.997722096,0.997722096,0.997722096,0.998353909,0.997722096,0.997722096
prokr1b,0.996041172,0.994521431,0.994521431,0.994521431,0.994521431,0.994521431,0.994521431,0.994521431,0.994521431,0.994521431
plek,0.347058824,0.347058824,0.347058824,0.347058824,0.347058824,0.347058824,0.347058824,0.347058824,0.347058824,0.995983936
cnrip1b,0.884653303,0.884653303,0.964285714,0.884653303,0.884653303,0.884653303,0.884653303,0.884653303,0.884653303,0.884653303
ppp3r1a,0.537608868,0.537608868,0.537608868,0.537608868,0.537608868,0.537608868,0.696422817,0.537608868,0.537608868,0.537608868
pno1,0.28514056200000004,0.28514056200000004,0.28514056200000004,0.405882353,0.28514056200000004,0.28514056200000004,0.28514056200000004,0.28514056200000004,0.28514056200000004,0.28514056200000004
wdr92,0.964705882,0.964705882,0.964705882,0.964705882,0.964705882,0.964705882,0.964705882,0.964705882,0.964705882,0.980246914
psmb1,0.6058823529999999,0.6058823529999999,0.6058823529999999,0.6058823529999999,0.6058823529999999,0.6058823529999999,0.6058823529999999,0.6058823529999999,0.6058823529999999,0.71257485
perp,0.778600823,0.778600823,0.778600823,0.778600823,0.778600823,0.781793842,0.778600823,0.778600823,0.778600823,0.778600823
tnfaip3,0.876470588,0.876470588,0.876470588,0.876470588,0.876470588,0.876470588,0.876470588,0.876470588,0.876470588,0.958500669
olig3,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.999798604
si:ch73-52p7.1,0.97188755,0.97188755,0.97188755,0.976047904,0.97188755,0.97188755,0.97188755,0.97188755,0.97188755,0.97188755
ifngr1l,0.911764706,0.911764706,0.911764706,0.911764706,0.911764706,0.911764706,0.911764706,0.911764706,0.911764706,0.951468189
rab23,0.892215569,0.892215569,0.892215569,0.892215569,0.892215569,0.892215569,0.892215569,0.892215569,0.942201108,0.892215569
bag2,0.963855422,0.963855422,0.963855422,0.988235294,0.963855422,0.963855422,0.963855422,0.963855422,0.963855422,0.963855422
znf451,0.852941176,0.852941176,0.852941176,0.852941176,0.852941176,0.852941176,0.852941176,0.852941176,0.852941176,0.883233533
si:ch211-165e15.1,0.6927949330000001,0.6927949330000001,0.6927949330000001,0.6927949330000001,0.6927949330000001,0.6927949330000001,0.774734128,0.6927949330000001,0.6927949330000001,0.6927949330000001
CABZ01044277.1,0.941616766,0.941616766,0.941616766,0.941616766,0.941616766,0.941616766,0.941616766,0.941616766,0.951702296,0.941616766
CABZ01044281.1,0.911676647,0.911676647,0.911676647,0.911676647,0.911676647,0.911676647,0.911676647,0.911676647,0.924782264,0.911676647
DST,0.832335329,0.832335329,0.832335329,0.832335329,0.832335329,0.832335329,0.832335329,0.832335329,0.842438638,0.832335329
zmp:0000000760,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994011976,0.994457641,0.994011976
col21a1,0.982597055,0.982597055,0.982597055,0.997722096,0.982597055,0.982597055,0.982597055,0.982597055,0.982597055,0.982597055
bmp5,0.875502008,0.875502008,0.875502008,0.994117647,0.875502008,0.875502008,0.875502008,0.875502008,0.875502008,0.875502008
hmgcll1,0.998416469,0.997744119,0.997744119,0.997744119,0.997744119,0.997744119,0.997744119,0.997744119,0.997744119,0.997744119
hcrtr2,0.962787015,0.962787015,0.962787015,0.962787015,0.962787015,0.962787015,0.999355462,0.962787015,0.962787015,0.962787015
fam83b,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.995249406
mlip,0.970704671,0.970704671,0.970704671,0.970704671,0.970704671,0.970704671,0.989520958,0.970704671,0.970704671,0.970704671
lrrc1,0.901197605,0.901197605,0.901197605,0.901197605,0.901197605,0.901197605,0.901197605,0.901197605,0.902880658,0.901197605
eloal,0.995508982,0.995508982,0.995508982,0.995508982,0.995508982,0.995508982,0.995508982,0.995508982,0.999671377,0.995508982
gclc,0.6182634730000001,0.6182634730000001,0.6182634730000001,0.6182634730000001,0.6182634730000001,0.6182634730000001,0.6182634730000001,0.6182634730000001,0.811764706,0.6182634730000001
CR376766.1,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999677731,0.999208234,0.999208234,0.999208234
elovl5,0.9235294119999999,0.9235294119999999,0.9235294119999999,0.9235294119999999,0.9235294119999999,0.9235294119999999,0.9235294119999999,0.9235294119999999,0.9235294119999999,0.966745843
fbxo9,0.839820359,0.839820359,0.839820359,0.839820359,0.839820359,0.839820359,0.839820359,0.839820359,0.849162011,0.839820359
arfgef3,0.939825812,0.939825812,0.939825812,0.939825812,0.939825812,0.939825812,0.961005479,0.939825812,0.939825812,0.939825812
cox20,0.829341317,0.829341317,0.829341317,0.829341317,0.829341317,0.829341317,0.829341317,0.829341317,0.896812356,0.829341317
lhb,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.99959217,0.998502994
plpp4,0.998416469,0.998416469,0.998416469,0.998416469,0.998416469,0.998416469,0.999677731,0.998416469,0.998416469,0.998416469
wdr11,0.874901029,0.874901029,0.874901029,0.874901029,0.874901029,0.874901029,0.8892215569999999,0.874901029,0.874901029,0.874901029
si:ch211-233m11.1,0.988023952,0.988023952,0.988023952,0.988023952,0.988023952,0.988023952,0.988023952,0.988023952,0.994117647,0.988023952
XPO5,0.990498812,0.990498812,0.990498812,0.990498812,0.990498812,0.990498812,0.990629183,0.990498812,0.990498812,0.990498812
CABZ01087629.1,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.994457641
wu:fj16a03,0.976047904,0.976047904,0.976047904,0.976047904,0.976047904,0.976047904,0.976047904,0.976047904,0.988235294,0.976047904
EML4,0.870588235,0.870588235,0.870588235,0.870588235,0.870588235,0.870588235,0.870588235,0.870588235,0.870588235,0.962479608
pkdcca,0.9160728419999999,0.9160728419999999,0.9160728419999999,0.9160728419999999,0.9160728419999999,0.9160728419999999,0.945113788,0.9160728419999999,0.9160728419999999,0.9160728419999999
AL935294.1,0.998776509,0.998776509,0.998776509,0.998776509,0.999342754,0.998776509,0.998776509,0.998776509,0.998776509,0.998776509
prph2b,0.269142294,0.269142294,0.633257403,0.269142294,0.269142294,0.269142294,0.269142294,0.269142294,0.269142294,0.269142294
AL935294.2,0.926717056,0.926717056,0.98405467,0.926717056,0.926717056,0.926717056,0.926717056,0.926717056,0.926717056,0.926717056
ubr2,0.944610778,0.944610778,0.944610778,0.944610778,0.944610778,0.944610778,0.944610778,0.944610778,0.952941176,0.944610778
si:ch73-193i2.2,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,1.0,0.999208234,0.999208234,0.999208234
prkn,0.9746635,0.9746635,0.9746635,0.9746635,0.9746635,0.9746635,0.976470588,0.9746635,0.9746635,0.9746635
qkib,0.953909465,0.953909465,0.953909465,0.953909465,0.953909465,0.964705882,0.953909465,0.953909465,0.953909465,0.953909465
si:ch211-128m15.3,0.965162312,0.965162312,0.965162312,0.965162312,0.965162312,0.965162312,0.975507573,0.965162312,0.965162312,0.965162312
timm23b,0.983372922,0.983372922,0.983372922,0.983372922,0.983372922,0.983372922,0.988720593,0.983372922,0.983372922,0.983372922
CU019624.1,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998661312,0.998502994
ncoa4,0.7020958079999999,0.7020958079999999,0.7020958079999999,0.7020958079999999,0.7020958079999999,0.7020958079999999,0.7020958079999999,0.7020958079999999,0.776470588,0.7020958079999999
yipf3,0.791916168,0.791916168,0.791916168,0.791916168,0.791916168,0.791916168,0.791916168,0.791916168,0.855405849,0.791916168
lrrc73,0.850356295,0.850356295,0.850356295,0.850356295,0.850356295,0.850356295,0.915215248,0.850356295,0.850356295,0.850356295
tjap1,0.846204404,0.846204404,0.8682634730000001,0.846204404,0.846204404,0.846204404,0.846204404,0.846204404,0.846204404,0.846204404
dlk2,0.996041172,0.996041172,0.996041172,0.996041172,0.996041172,0.996041172,1.0,0.996041172,0.996041172,0.996041172
dnph1,0.981258367,0.981258367,0.981258367,0.988235294,0.981258367,0.981258367,0.981258367,0.981258367,0.981258367,0.981258367
mea1,0.937125749,0.937125749,0.937125749,0.937125749,0.937125749,0.937125749,0.937125749,0.937125749,0.9596199519999999,0.937125749
ppp2r5d,0.710848287,0.710848287,0.710848287,0.710848287,0.768804434,0.710848287,0.710848287,0.710848287,0.710848287,0.710848287
znf318,0.7363420430000001,0.7363420430000001,0.7363420430000001,0.7363420430000001,0.7363420430000001,0.7363420430000001,0.7979041920000001,0.7363420430000001,0.7363420430000001,0.7363420430000001
CU571336.1,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.995508982
si:dkeyp-121d4.3,0.46470588199999996,0.46470588199999996,0.46470588199999996,0.46470588199999996,0.46470588199999996,0.46470588199999996,0.46470588199999996,0.46470588199999996,0.46470588199999996,0.865399842
sft2d1,0.847058824,0.847058824,0.847058824,0.847058824,0.847058824,0.847058824,0.847058824,0.847058824,0.847058824,0.859281437
prr18,0.77672209,0.77672209,0.77672209,0.77672209,0.77672209,0.77672209,0.913631969,0.77672209,0.77672209,0.77672209
si:ch211-130h14.4,0.998353909,0.998353909,0.998353909,0.998353909,0.998353909,0.998416469,0.998353909,0.998353909,0.998353909,0.998353909
CR854838.1,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999671377,0.999208234,0.999208234,0.999208234
pde10a,0.811764706,0.811764706,0.811764706,0.811764706,0.811764706,0.811764706,0.811764706,0.811764706,0.811764706,0.827395091
c1d,0.872754491,0.872754491,0.872754491,0.872754491,0.872754491,0.872754491,0.872754491,0.872754491,0.875502008,0.872754491
CU856520.1,0.94378464,0.94378464,0.94378464,0.94378464,0.94378464,0.94378464,0.947058824,0.94378464,0.94378464,0.94378464
mcu,0.880443389,0.880443389,0.880443389,0.880443389,0.880443389,0.880443389,0.9473251030000001,0.880443389,0.880443389,0.880443389
micu1,0.729216152,0.729216152,0.729216152,0.729216152,0.729216152,0.729216152,0.850205761,0.729216152,0.729216152,0.729216152
nolc1,0.758823529,0.758823529,0.758823529,0.758823529,0.758823529,0.758823529,0.758823529,0.758823529,0.758823529,0.7754491020000001
mrps6,0.841176471,0.841176471,0.841176471,0.841176471,0.841176471,0.841176471,0.841176471,0.841176471,0.841176471,0.852731591
psap,0.235294118,0.235294118,0.235294118,0.235294118,0.235294118,0.235294118,0.235294118,0.235294118,0.235294118,0.449101796
abcg2c,0.952941176,0.952941176,0.952941176,0.952941176,0.952941176,0.952941176,0.952941176,0.952941176,0.952941176,0.973053892
slc29a3,0.888235294,0.888235294,0.888235294,0.888235294,0.888235294,0.888235294,0.888235294,0.888235294,0.888235294,0.980538922
si:dkey-78p8.1,0.98502994,0.98502994,0.98502994,0.98502994,0.98502994,0.98502994,0.98502994,0.98502994,0.988235294,0.98502994
CR788226.1,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999865736,0.999208234,0.999208234,0.999208234
meis1b,0.767220903,0.767220903,0.767220903,0.767220903,0.767220903,0.767220903,0.786066382,0.767220903,0.767220903,0.767220903
si:dkey-196j8.2,0.989707047,0.989707047,0.989707047,0.989707047,0.989707047,0.989707047,0.995983936,0.989707047,0.989707047,0.989707047
spred2b,0.854315123,0.854315123,0.854315123,0.854315123,0.854315123,0.854315123,0.889711934,0.854315123,0.854315123,0.854315123
actr2b,0.894117647,0.894117647,0.894117647,0.894117647,0.894117647,0.894117647,0.894117647,0.894117647,0.894117647,0.991769547
phf10,0.924782264,0.924782264,0.924782264,0.924782264,0.924782264,0.924782264,0.935294118,0.924782264,0.924782264,0.924782264
CABZ01033394.1,0.9600326260000001,0.9600326260000001,0.9600326260000001,0.9600326260000001,0.980997625,0.9600326260000001,0.9600326260000001,0.9600326260000001,0.9600326260000001,0.9600326260000001
dld,0.990498812,0.990498812,0.990498812,0.990498812,0.990498812,0.990498812,0.997322624,0.990498812,0.990498812,0.990498812
fam120b,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.982352941,0.988123515
CU984583.1,0.998416469,0.998416469,0.998416469,0.998416469,0.998416469,0.998416469,0.998661312,0.998416469,0.998416469,0.998416469
ppm1g,0.864705882,0.864705882,0.864705882,0.864705882,0.864705882,0.864705882,0.864705882,0.864705882,0.864705882,0.88085676
si:zfos-1056e6.1,0.994457641,0.994457641,0.994457641,0.994457641,0.994457641,0.994457641,0.995810506,0.994457641,0.994457641,0.994457641
apmap,0.852731591,0.852731591,0.852731591,0.852731591,0.852731591,0.852731591,0.871257485,0.852731591,0.852731591,0.852731591
tuba4l,0.97005988,0.97005988,0.97005988,0.97005988,0.97005988,0.97005988,0.97005988,0.97005988,0.976470588,0.97005988
agpat5,0.880239521,0.880239521,0.880239521,0.880239521,0.880239521,0.880239521,0.880239521,0.880239521,0.952941176,0.880239521
mcph1,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999208234,0.999355462,0.999208234,0.999208234,0.999208234
angpt2a,0.995508982,0.995508982,0.995508982,0.995508982,0.995508982,0.995508982,0.995508982,0.995508982,0.997322624,0.995508982
csmd1a,0.967537609,0.967537609,0.967537609,0.967537609,0.967537609,0.967537609,0.978085723,0.967537609,0.967537609,0.967537609
CABZ01061524.1,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.994117647,0.997005988
rnaset2,0.429411765,0.429411765,0.429411765,0.429411765,0.429411765,0.429411765,0.429411765,0.429411765,0.429411765,0.6107784430000001
rps6ka2,0.891850161,0.9253670469999999,0.891850161,0.891850161,0.891850161,0.891850161,0.891850161,0.891850161,0.891850161,0.891850161
gins1,0.976470588,0.976470588,0.976470588,0.976470588,0.976470588,0.976470588,0.976470588,0.976470588,0.976470588,0.986613119
ninl,0.589820359,0.589820359,0.589820359,0.589820359,0.589820359,0.589820359,0.589820359,0.589820359,0.6749592170000001,0.589820359
aifm2,0.871257485,0.871257485,0.871257485,0.871257485,0.871257485,0.871257485,0.871257485,0.871257485,0.894117647,0.871257485
CABZ01072077.1,0.840063341,0.840063341,0.840063341,0.840063341,0.840063341,0.840063341,0.981258367,0.840063341,0.840063341,0.840063341
CU179758.1,0.846670247,0.924266839,0.846670247,0.846670247,0.846670247,0.846670247,0.846670247,0.846670247,0.846670247,0.846670247
CT027980.1,0.910445757,0.957138253,0.910445757,0.910445757,0.910445757,0.910445757,0.910445757,0.910445757,0.910445757,0.910445757
si:dkey-45k15.1,0.997005988,0.997005988,0.997005988,0.997005988,0.997005988,0.997005988,0.997005988,0.997005988,0.998661312,0.997005988
exoc3l4,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.988235294,0.998502994
tnfaip2b,0.988023952,0.988023952,0.988023952,0.988023952,0.988023952,0.988023952,0.988023952,0.988023952,0.988235294,0.988023952
si:dkey-196h17.9,0.997624703,0.997624703,0.997624703,0.997624703,0.997624703,0.997624703,1.0,0.997624703,0.997624703,0.997624703
pitx3,0.697456493,0.697456493,0.697456493,0.995508982,0.697456493,0.697456493,0.697456493,0.697456493,0.697456493,0.697456493
gbf1,0.857784431,0.857784431,0.857784431,0.857784431,0.857784431,0.857784431,0.857784431,0.857784431,0.874794611,0.857784431
macroh2a2,0.41330166300000004,0.41330166300000004,0.41330166300000004,0.41330166300000004,0.41330166300000004,0.41330166300000004,0.481927711,0.41330166300000004,0.41330166300000004,0.41330166300000004
CABZ01065684.1,0.994645248,0.994645248,0.994645248,0.995884774,0.994645248,0.994645248,0.994645248,0.994645248,0.994645248,0.994645248
CABZ01065679.1,0.983955424,0.988023952,0.983955424,0.983955424,0.983955424,0.983955424,0.983955424,0.983955424,0.983955424,0.983955424
si:ch211-250c4.4,0.767068273,0.767068273,0.767068273,0.996455044,0.767068273,0.767068273,0.767068273,0.767068273,0.767068273,0.767068273
hells,0.7964071859999999,0.7964071859999999,0.7964071859999999,0.7964071859999999,0.7964071859999999,0.7964071859999999,0.7964071859999999,0.7964071859999999,0.869958848,0.7964071859999999
si:ch211-250c4.5,0.971556886,0.971556886,0.971556886,0.971556886,0.971556886,0.971556886,0.971556886,0.971556886,0.997322624,0.971556886
atl2,0.7829341320000001,0.7829341320000001,0.7829341320000001,0.7829341320000001,0.7829341320000001,0.7829341320000001,0.7829341320000001,0.7829341320000001,0.976470588,0.7829341320000001
galm,0.850299401,0.850299401,0.850299401,0.850299401,0.850299401,0.850299401,0.850299401,0.850299401,0.864705882,0.850299401
dhx57,0.94011976,0.94011976,0.94011976,0.94011976,0.94011976,0.94011976,0.94011976,0.94011976,0.947058824,0.94011976
epas1b,0.498765432,0.498765432,0.498765432,0.498765432,0.498765432,0.549401198,0.498765432,0.498765432,0.498765432,0.498765432
prkceb,0.964370546,0.964370546,0.964370546,0.964370546,0.964370546,0.964370546,0.979374799,0.964370546,0.964370546,0.964370546
socs5b,0.886777514,0.886777514,0.886777514,0.886777514,0.886777514,0.886777514,0.9062197869999999,0.886777514,0.886777514,0.886777514
BX004962.1,0.999176955,0.999176955,0.999176955,0.999176955,0.999176955,1.0,0.999176955,0.999176955,0.999176955,0.999176955
prop1,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998502994,0.998661312,0.998502994
mcfd2,0.869760479,0.869760479,0.869760479,0.869760479,0.869760479,0.869760479,0.869760479,0.869760479,0.9,0.869760479
ttc7a,0.95826487,0.95826487,0.958997722,0.95826487,0.95826487,0.95826487,0.95826487,0.95826487,0.95826487,0.95826487
si:ch211-93n23.7,0.998353909,0.996777312,0.996777312,0.996777312,0.996777312,0.996777312,0.996777312,0.996777312,0.996777312,0.996777312
calm2a,0.304038005,0.304038005,0.304038005,0.304038005,0.304038005,0.304038005,0.414670659,0.304038005,0.304038005,0.304038005
epcam,0.970588235,0.970588235,0.970588235,0.970588235,0.970588235,0.970588235,0.970588235,0.970588235,0.970588235,0.982035928
plekhh2,0.986613119,0.986613119,0.986613119,0.991017964,0.986613119,0.986613119,0.986613119,0.986613119,0.986613119,0.986613119
